"id","title","tnff_year","location","category","release_date","duration_mins","language","director","producer","synopsis","director_bio","film_img_url","director_img_url","other_info"
16,"Singha Durbar","2017","Nepal","Fiction","2016",15,"Nepali with English Subtitles","Prabesh Poudel","Alina Shrestha, Indira Poudel, Sid Kharel","This fiction film depicts mental illness caused by the socio political unease. Govinda, an activist of Maoist Party, is injured in the 10 year long Civil War. The Party Leaders fail to follow the party’s principle after they enter the Parliament. Due to the unfulfilled promises, Govinda begins his journey to meet his leader in Singha durbar (Prime Minister’s office) to fight for the party’s principles.","Prabesh Poudel is an emerging filmmaker from Nepal. He received his graduate degree in filmmaking. He has done several short films and worked as script supervisor, scriptwriter and assistant director in several feature films.  ","https://tnff-static.tnff.ca/tnff-2017/singha-durbar/singha-durbar.png",,"Previous Screenings and Awards: Ekadeshma International Short Film Festival- Screening Future of Cinema Student Section 12th Nov 2016  "
26,"107.2 Mhz","2017","Nepal","Documentary","2015",5,"Nepali with English Subtitles","Rajeela Shrestha","Onion Films","This documentary captures the resilience of Radio Melamchi, a community based FM station situated at Sindhupalchowk, who helped people after the devastating earthquake, despite being victims themselves.","Rajeela Shrestha is a 20 years old film-maker. She is doing her Bachelors in Film Studies in Oscar International College.","https://tnff-static.tnff.ca/tnff-2017/1072Mhz/1072Mhz.png",,"Previous Screenings and Awards:  KIMFF 2015 "
27,"Dust","2017","Nepal","Documentary","2016",49,"Nepali, Tamang and Hindi with English Subtitles","Deepak Tolange","Deepak Tolange","DUST is an ethnographic film about the children working in brick-kiln areas in Nepal. Every year during winter, thousands of Nepalis and Indians migrate to various parts of Nepal to work in brick factories. Many of these laborers are children who drop out school, engage in hard labor and never return back to school. ","Deepak Tolange is a filmmaker, photographer and a researcher. Recently he completed an MA in Visual and Media Anthropology from Freie Universität Berlin.","https://tnff-static.tnff.ca/tnff-2017/dust/dust.png",,
28,"Maanis Haraayeko Suchanaa - The Shadow of the Wind","2017","Nepal","Short","2014",5,"Nepali with English Subtitles","Sweekar Shahn","Aankha Frameworks","This documentary displays the yearning search of a young girl, Ashmita. Throughout her journey she witnesses the everyday activities and struggles of the people she encounters. ","Sweekar Shahn works at Aankha Frameworks as a creative director. He has directed several music videos, short films, documentaries, and theatrical drama.","https://tnff-static.tnff.ca/tnff-2017/maanis-harrayeko-suchanaa/maanis-harrayeko-suchanaa.png",,"Previous screenings: Drishyansha 2014 - Winner Kimff 2014 - Jury Special Mention Award Ekadeshma 2014 - Official Selection "
25,"Dhago (The Thread)","2017","Nepal","Short","2015",22,"Nepali with English Subtitles","Eva Acharya & Sakar Pant","Silpi Dhungana Pant & Nitesh Raj Pant","Dhago addresses the uncanny supernatural tale of a husband struggling to let go of his dead wife. This film ties to the superstitious beliefs in Nepal among the working class population in the region of Sauraha.","Eva Acharya is a writer and director, known for The Circle (2014), Under the Emu Sky (2014) and Sweet Marshall (2009). Nitesh Raj Pant is a producer and cinematographer, known for Need (2014), Under the Emu Sky (2014) and Quest for Versace(2013). ","https://tnff-static.tnff.ca/tnff-2017/dhago/dhago.png","https://tnff-static.tnff.ca/tnff-2017/dhago/sakar-eva.jpg","Previous Screenings and Awards: Film Freeway "
21,"My Claire","2017","USA","Short","2016",14,"English","Rajendra Thakurathi","Lareina Joelle & Alexandria Jackson","When a broken man deteriorates after his wife’s passing, she returns to reconcile with his son and help him move on in his life.","Rajendra Thakurathi is a Nepali filmmaker based in Los Angeles. He is a graduate of the USC film school. His screenplay advanced to the second round at the Sundance Screenwriting Lab in 2015 and he was a finalist at the 2016 Project Greenlight filmmaking competition. He was featured as one of the ""Filmmakers to Watch"" in Cinephilia & Beyond in 2015. He currently works at BuzzFeed behind viral videos.","https://tnff-static.tnff.ca/tnff-2017/My Claire/my-claire.png",,"Previous Screenings & Awards: Drama Film Festival 2016, Greece Short Film Corner at Cannes Film Festival 2016; Masters Award in Student Film, Julien Dubuque International Film Festival 2016; Berkeley Video & Film Festival 2016 "
24,"Daughters of the Curved Moon","2017","Nepal","Documentary","2016",93,"Nepali, Tamang and Hindi with English Subtitles","Miranda Morton Yap and Sophie Dia Pegrum","Shakti Pictures","This documentary captures the journey of a young woman, Nisha, as she challenges the traditional ideologies in her community. The documentary shows the way women’s lives are still bound by Hindu societal structure in Jumla, Nepal.  ","Inspired by the women in a remote mountain community, Miranda felt compelled to share their heartening stories. She settled in Nepal to make her debut documentary film, ""Daughters of the Curved Moon,” in collaboration with Sophie, a film director and documentary cinematographer who has produced and shot films in the Antarctic, at the North Pole and in the Himalayas.","https://tnff-static.tnff.ca/tnff-2017/daughters-of-the-curved-moon/daughters-of-the-curved-moon-3.jpg","https://tnff-static.tnff.ca/tnff-2017/daughters-of-the-curved-moon/miranda-sophie.jpg","Previous Screenings & Awards: Kathmandu International Mountain Film Festival - December 9th, 2016"
20,"Dhyangro (The Shaman's Drum)","2017","Nepal","Short","2016",11,"Nepali with English Subtitles","Raj Kumar Rai","Raj Kumar Rai","The film Dhyangro, adapted around the destitution of rural Nepal, is the story of an uneducated farmer whose belief that the fate of his dying son rests in the hands of god is shaken when his local shaman refuses his cries for help.","Raj Kumar Rai is a filmmaker based in Kathmandu, Nepal. He received his Bachelors in Film Studies from Oscar International College. From the start of his college year, he has directed 5 short films. His short film 'Heaven is Black' was recognized with a 'Special Jury Mention' in Kathmandu International Mountain Film Festival ( KIMFF). ","https://tnff-static.tnff.ca/tnff-2017/dhyangro/dhyangro.png",,"Previous Screenings and Awards: Officially selected at Ekadeshma International Short Film Festival (2016)  Kathmandu International Mountain Film Festival (2015) "
19,"Kalli (Silver Anklets)","2017","Nepal","Short","2014",15,"Newari with English Subtitles","Rakesh Maharjan","Rakesh Maharjan","This poignant short film is about Nani Maiya, a young housewife, who is pressured by her mother-in-law to have children. When she suddenly finds out that plans are being made for her husband to get a second wife due to her childlessness, Nani Maiya needs to make a big decision on how to ride out the challenge she is facing under the shroud of society’s expectation of motherhood. ","This is a diploma film by director Rakesh Maharjan who has completed his Diploma in Film Direction from Oscar International College, Kathmandu. Maharjan has also directed various projects and short movies at his college. He wants to give Nepali films an international stand by using films as a medium to represent Nepali lives. ","https://tnff-static.tnff.ca/tnff-2017/kalli/kalli-1.png","https://tnff-static.tnff.ca/tnff-2017/kalli/rakesh-maharjan.jpg","Previous Screenings:  Official selection, Ekadeshma International Short Film Festival, Kathmandu, Nepal, November, 2016. "
35,"Chhora (Son)","2016","Nepal and France","Short","2014",25,"French and Nepali with English Subtitles","Subarna Thapa","Subarna Thapa","This compelling short drama showcases a complex relationship between a Nepali man, Krishna, who lives in France, and his son, Simon. Krishna has spent the better part of Simon's three-year-life in prison. While in prison, Krishna learns that his wife is leaving him and that his father passes away in Nepal, leaving Simon to pay the last tribute to the deceased.","Subrana Thapa was born in Kathmandu and moved to France in 1999. He studied film making initiation course at La Femis, Paris,  performed as an actor at the renowed Comedie-Francaise, Paris, The Japan Foundation, Tokyo  and The Asia Society in New York. His other films include Funeral, Soongava – Dance of the Orchids, Fanko and Bato Muniko Phool2","https://tnff-static.tnff.ca/tnff-2016/chhora/chhora.jpg","https://tnff-static.tnff.ca/tnff-2016/chhora/subarna-thapa.jpg",
36,"Gaantho ","2016","Nepal","Short","2014",10,"Nepali with English Subtitles","Saayad Ashok","Samuna KC","This humorous short revolves around Ramakanta and Tulasi, who are out and about shopping in Kathmandu for the upcoming Nepali festival, Dashera. Because of their inter-caste marriage, they cannot visit their families during the festival as they have been ostracized. The couple bicker; blame each other and the turbulent times. But in an estranged world, they do not have a choice but to be their for each other.","Saayad Ashok is a writer, actor, director and translator. He has worked in feature films such as Shoonya as an actor and Khahare 91.1 for screenplay and dialogues. He was a writer and director for the documentary A box can change in collaboration with Education Pages & UNICEF and a writer for the short film ""Janmadinko Upahaar"".He is trained in theatre acting from Actors' Studio Nepal and has been actively involved in art fraternity since 2007.","https://tnff-static.tnff.ca/tnff-2016/gaantho/gaantho-1.jpg","https://tnff-static.tnff.ca/tnff-2016/gaantho/saaya-ashok.jpg","Previous Screening: 2014	Eka Deshma - Festival De' Contemporary Cinema, Kathmandu"
38,"Drawing the Tiger","2016","Nepal","Documentary","2015",96,"Nepali with English Subtitles","Amy Benson, Ramyata Limbu and Scott Squire","Amy Benson & Scott Squire","Shot over a duration of seven years, Drawing the Tiger takes a sweeping view of one Nepali family’s daily struggle to survive off of subsistence farming. Things change when their daughter gets a scholarship. The film is a powerful rendition of pressure that an opportunity generates and the price one family would have to pay as a result, reminding us in the process how some things cannot change.","Amy Benson left her career as a middle school teacher of girls to become a documentary filmmaker. Drawing the Tiger, a Sundance Institute and Fork Films granted project, is her first feature film. It premiered at Hot Docs in April 2015.  Ramyata Limbu co-produced and shot the award winning documentaries: Dreams of Chomolungma, Daughters Of Everest, and The Sari Soldiers. She is the Festival Director of Kathmandu International Mountain Film Festival.  Scott Squire is a lifelong photographer with a Masters in journalism from University of California, Berkley. Scott’s photo essay on post-9/11 Cairo street café culture was featured on PBS’s Frontline World website. Drawing the Tiger is his first feature.  ","https://tnff-static.tnff.ca/tnff-2016/drawing-the-tiger/drawing-the-tiger-2.jpg","https://tnff-static.tnff.ca/tnff-2016/drawing-the-tiger/drawing-the-tiger-directors.jpg","Previous Screenings/Awards: 2015	Hot Docs, World Premiere 2015	Camden International Film Festival, US Premiere 2015	Northwest Film Forum - Best Feature Film 2015 	Margaret Mead Film Festival  2015	Woodstock International Film Festival 2015	Cork International Film Festival  2015	Film South Asia – UNICEF Film Award 2015	Kathmandu International Mountain Film Festival"
31,"Tears Alive ","2016","Nepal","Documentary","2015",18,"Nepali with English Subtitles","Padam Subba and Dipendra Lama","Padam Subba and Dipendra Lama","Towns and villages that are home to the adivasi janajati, or indigenous groups, such as Tamang, Gurung and Magar, are the places that were most affected by the spring earthquakes in 2015 in Nepal. In addition to the indigenous groups, “low caste” groups such as the Dalits and women, are recorded to have the highest scale of death and destruction among their families. This documentary highlights systemic practices of discrimination observed during the relief and rebuilding efforts in the aftermath of earthquakes; such practices re-inscribe the continued exclusion of the traditionally marginalized in Nepal.",,"https://tnff-static.tnff.ca/tnff-2016/tears-alive/tears-alive-2.jpg","https://tnff-static.tnff.ca/tnff-2016/tears-alive/tears-alive-directors.jpg",
45,"Pawan","2015","Nepal","Documentary","2013",10,"Nepali with English Subtitles","Laxcha Bantawa","Laxcha Bantawa","This short documentary is an intimate portrayal of Pawan, a young and energetic boy. Pawan has migrated with his parents to the United Kingdom from a rural area in Nepal. He reminisces the life he left behind and assimilates in his new environment.","Laxcha Bantawa studied Film and TV Production in the University of Cumbria in the UK. She is extensively engaged in making music videos in the Hip Hop scene, both in Nepal and the UK. Her Youtube channel has a over million views. She produced videos for the American rapper Dumbfoundead during his YOLO tour in the UK.","https://tnff-static.tnff.ca/tnff-2015/pawan/pawan-1.jpg","https://tnff-static.tnff.ca/tnff-2015/pawan/laxcha-bantawa.jpg","Previous Screenings and Awards:  2014 Best Documentary, Kathmandu International Mountain Film Festival"
33,"​Boy Across My Window","2016","Nepal","Documentary","2014",14,,"Kesang Tseten","Shunyata film production and Aakar","This documentary is a poignant portrayal of the mundane ritual of a boy on a terrace. He sweeps the floor, waters the plants, washes the dishes and clothes, and walks to the balustrade of the terrace to watch other kids of his age play soccer below. The terrace is his universe.","Kesang Tseten has been making films, mainly documentaries, for the last 16 years. His films, screened regularly in Nepal and abroad, include Frames of War, We Corner People, a trilogy about Nepali migrant workers working in the Gulf states, and On the Road With the Red God: Machhendranath. Tseten's Who Will Be a Gurkha won the best documentary award at ImagineNATIVE 2013. He also wrote the screenplays for feature length films Mukundo and Karma.","https://tnff-static.tnff.ca/tnff-2016/boy-across-my-window/Reduced-Images/boy-across-my-window-1.jpg","https://tnff-static.tnff.ca/tnff-2016/boy-across-my-window/Reduced-Images/kesang-tseten.jpg","Previous Screening: 2013	Men at Work in Leipzig Documentary Film Festival"
39,"Castaway Man","2016","Nepal","Documentary","2015",82,"Nepali, English and Hindi with English Subtitles","Kesang Tseten","Shunyata film production and Aakar","The documentary traces the sudden disappearance of Dor Bahadur Bista; a controversial public figure regarded by many as the ""father of Nepal's anthropology"". Bista's seminal book Fatalism and Development: Nepal’s Struggle for Modernization, among his other works, identifies and critiques Brahminism, which he considers a set of fatalistic beliefs that are incipient in, and perpetuated through, the Hindu hierarchical caste system, as being one of the root conditions of Nepal's under-development. There are several speculations that surround his disappearance: he committed suicide, he was murdered by high-caste enemies that his ideological commitment unintentionally cultivated over time, his alleged affair with a young woman under his mentorship, and a recluse that he became to spend the final phase of his life on the banks of the Ganges in North India.","Kesang Tseten has been making films, mainly documentaries, for the last 16 years. His films, screened regularly in Nepal and internationally, include Frames of War, We Corner People, a trilogy about Nepali migrant workers working in the Gulf states, and On the Road With the Red God: Machhendranath. Tseten's Who Will Be a Gurkha won the best documentary award at ImagineNATIVE 2013. He also wrote the screenplays for feature length films Mukundo and Karma.","https://tnff-static.tnff.ca/tnff-2016/castaway-man/castaway-man-3.jpg","https://tnff-static.tnff.ca/tnff-2016/castaway-man/kesang-tseten.jpg","Previous Screening: 2015	Film South Asia, Kathmandu"
34,"The Dishwasher","2016","USA","Short","2014",6,"English","Rajendra Thakurathi","Stephen James Thomas","Ravi, a Nepali student studying in America, struggles to live the American Dream on Fourth of July, America's Independence Day. ","Rajendra Thakurathi is pursuing MFA in film and television production at USC School of Cinematic Arts in Los Angeles, California, USA. His feature screenplay (The Black Friday) recently advanced to the second round at the Sundance Screenwriting Lab. A film he edited (Stairways) went to Cannes Short Film Corner in 2015 and his short film Aafreen won the Best Collegiate Short Film at Iowa Motion Picture Association in 2013. He also just finished a USC film project (My Claire) for which he was selected from a pool of more than 50 directors, on the recommendation of the USC film faculty.  He wants to make meaningful films, along with commercials and music videos. ","https://tnff-static.tnff.ca/tnff-2016/the-dishwasher/dishwasher-1.jpg","https://tnff-static.tnff.ca/tnff-2016/the-dishwasher/rajendra-thakurathi.jpg","Previous Screening: 2016	University of Minnesota, Minneapolis, USA 2015    Featured in the filmmakers to watch section on Cinephilia & Beyond 2014    Screenings at University of Southern California Film School, USA "
37,"Laaz (The Shame)","2016","Nepal","Short","2015",20,"Nepali and Tharu with English Subtitles","Sushan Prajapati","Sushan Prajapati and Ujwal Gyawali","Laaz (The Shame) is a satirical story. Bhagwaray has been recently freed from bonded labour in the plains of western Nepal. Amidst government's historic decision to abolish bonded labour, the lack of an effective government program to help the freed labourers’ transition to the ‘free’ society, and the disputes among the contesting local political parties, Bhagwaray has difficulty finding a fabric to sew his underwear.","Sushan Prajapati is a graduate of College of Film Studies (Nepal )with degree in Motion Picture Photography. He began his career as a cinematographer. His work was appreciated in feature films like Karkash, Apabaad, Shanguro. Laaz is his directorial debut.","https://tnff-static.tnff.ca/tnff-2016/laaz/laaz-1.png","https://tnff-static.tnff.ca/tnff-2016/laaz/sushan-prajapati.png","Previous Screening: 2015	BUSAN International Film Festival 2015, Wide Angle section: Asian Short Film Competition"
46,"Who Will Be a Gurkha ","2015","Nepal, Finland, UK, Norway","Documentary","2012",75,"Nepali with English Subtitles","Kesang Tseten","Kesang Tseten","Britain began recruiting Nepali hillmen 200 years ago, and since then the Gurkha khukuri has seen numerous wars. Of the 200,000 Gurkha soldiers who fought in the two world wars, 50,000 were killed. Throughout the centuries, Gurkha income and pensions have helped prop up Nepal’s economy. Today, the intake is drastically reduced, but Nepali boys continue to vie for coveted spaces in the ranks of the British Army’s Brigade of Gurkhas. The film follows the candidates and the recruitment process, carried out with meticulous British planning, a modern-day ritual born in the days of the Empire.","Kesang Tseten is an acclaimed Nepali filmmaker based in Kathmandu. His earlier documentary Saving Dolma won the Audience Choice Award at the 2nd Toronto Nepali Film Festival in 2012. His other films include Hami Kunako Manche (We Corner People), winner of the Best Nepali Documentary at Kathmandu International Mountain Film Festival in 2006; Machhendranath: On the Road with the Red God, winner of the Grand Prize at the Kendal Mountain Film Festival, UK, 2006; and many others.","https://tnff-static.tnff.ca/tnff-2015/who-will-be-a-gurkha/who-will-be-a-gurkha.jpg","https://tnff-static.tnff.ca/tnff-2015/who-will-be-a-gurkha/kesang-tseten.jpg","Previous Screenings and Awards  2013   Best Documentary, ImagineNATIVE Film + Media Art Festival, Toronto  2012   International Documentary Film Festival Amsterdam  2012   First Prize, Kathmandu International Mountain Film Festival"
44,"Sunakali ","2015","Nepal","Documentary","2014",48,"Nepali with English Subtitles","Bhojraj Bhat","Good Neighbours of Nepal","Mugu in Western Nepal is one of the least developed regions in Nepal. According to the 2011 Nepal Census, 90% of women in Mugu are illiterate. Set against the harsh but beautiful backdrop of the region, Sunakali is an uplifting documentary of Mugu's women's soccer team and its journey to the national championship.","Bhojrat Bhat is journalist based in Kathmandu and specializes in conflict mitigation, security and the Maoist insurgency. Sunakali is his debut film. He is currently working with a French production on of a documentary, Nepal Kidney Trail to India.","https://tnff-static.tnff.ca/tnff-2015/sunkali/sunakali-4.jpg","https://tnff-static.tnff.ca/tnff-2015/sunkali/bhojraj-bhat.jpg","Previous Screenings/Awards:  2014   Best ICIMOD Mountain Film, Kathmandu International Mountain Film Festival"
52,"Nepal's Slave Girls","2014","Nepal","Documentary","2013",29,"Nepali with English Subtitles","Subina Shrestha","Sarah Yeo","The term ‘Kamlaris’ refer to the daughters of indebted Tharu farmers, who are indigenous to western plains of Nepal. Many of these indebted Tharu farmers were forced into bonded labour until recently untill the practice was outlawed by the Nepali government. This documentary made by the well-known Al Jazeera Television journalist Subina Shrestha looks inside the walls of some elite homes of Kathmandu, where Kamlaris are still kept as slaves. Nepal’s Slave Girls is a film about these girls and their struggle to end the bonds of slavery, even after a decade of the practice declared illegal.","Subina Shrestha is a TV journalist, documentary filmmaker, and a busy mother of two. She has been working with Al Jazeera English since 2006 and has worked in countries including India, Thailand, and Myanmar. Currently based out of Kathmandu, she focuses on social issues, as well as the political changes that are gripping the country. Two of her other films The Last Race (2004) and A Stove, A Blouse and A Gun (2006) were previously screened at TNFF.","https://tnff-static.tnff.ca/tnff-2014/nepals-slave-girls/nepals-slave-girls.jpeg",,"Previous Screening:  2013 Al Jazeera’s current affairs program 101 East"
48,"Saas Fere Jasto Lagcha (Breathing Am I?)","2014","Nepal","Short","2012",25,,"Santosh Bhattarai","Abinash Bikram Shah, Min Bahadur Bham","This non-linear fiction follows four dynamic characters: a fashion model who is in a coma in ICU; an abused young middle-class housewife who is plotting revenge; an imprisoned political activist during an autocratic monarchical regime; and a young seamstress who longs for her lover. The film pushes the boundaries of cinematic tropes with minimal dialogue, inconceivable attention to sound, and immaculate cinematography. Set within the confining spaces of Kathmandu, the film is as much about breathing as it is about suffocation.","Santosh Bhattarai happily fell into the world of filmmaking without any formal training in it. He has a Master’s degree in Management and Rural Development. Before making films, he was involved with various organizations in Nepal at various capacities and has worked with the street children in Kathmandu, orphan children in Humla, the Bhutanese refugees settled in eastern Nepal, and HIV infected women and children across Nepal. An avid writer of his experiences in the form of prose and poems, Saas Fere Jasto Lagchaha is realized from of one of his poems. He co-wrote the short film Ma Kushi Chu (2011) and wrote and directed Aawartan (2013).","https://tnff-static.tnff.ca/tnff-2014/saas-fere-jasto-lagcha/saas-fere-jasto-lagcha.jpeg",,"Previous Screening 2013	Busan International Short Film Festival 2012	Eka Deshma Short Film Festival, Kathmandu"
60,"Cellphone ","2013","Nepal","Fiction","2012",12,"Tamang with English Subtitles","Phulman Bal Tamang","Ngima Pakhrin, Sange Lama, Chandramaya Tamang and Shanti Lama","Set in a Tamang community village near Kathmandu, this humorous film is about young Choiku trying to impress Palmo, who he secretly admires. To impress her, Choiku conjures a plan to have his own mobile phone, but technology and tradition collide to create an ill-fated ending.","Phulman Bal Tamang is a journalist, writer and a filmmaker. He is the Bureau Chief of Art and Culture Department of Kantipur National daily. His first book Kaajol Khatoon is a story collection based on Nepal’s Maoist conflict, and he recently published collection of poems, Mahabharat Ki Maichyang.  He is also founding Chairperson of Radio Namobuddha FM in Dhulikhel, Kavre. Cell Phone is his first film.","https://tnff-static.tnff.ca/tnff-2013/cell-phone/CellPhone.jpg",,"Previous Screenings and Awards:   Encouragement Award, Nepal International Indigenous Film Festival, Kathmandu, 2012"
69,"Buried in Tears","2012",,"Documentary","2011",40,"Korean and Nepali with English Subtitles","Ashok Thapa","Ahsok Thapa and Park Suhyun","This innovative and passionate documentary follows a rock band called Stop Crackdown in South Korea. The five-members band consists of migrant workers from Nepal, Burma, Indonesia and Korea as they play their heart out against the crackdowns on migrant workers. Amidst the extraordinary visuals of street protests, baton brandishing helmeted police, despair and survival; this groundbreaking film brings forth the untold realities of inhuman immigration policies of the fifteenth largest economy, South Korea.","Ashok Thapa lived in South Korea for nine years working in a migrant workers’ Television station. He is the Director of M-media Private Limited and online video journalist of www.nepalkorea.com. Buried in Tears is his first film and started working on it since 2007. Currently he is working on another documentary on Nepathya, one of the most popular rock bands in Nepal.","https://tnff-static.tnff.ca/tnff-2012/buried-in-tears/BuriedInTears5.jpg","https://tnff-static.tnff.ca/tnff-2012/buried-in-tears/AshokThapa3.jpg","Previous Screening and Awards  Kathmandu International Mountain Film Festival, 2011"
73,"Journey to Yarsa","2012","Nepal","Documentary","2011",55,"Nepali with English Subtitles","Dipendra Bhandari","Adventure Nepal Production, Disu Bhandari (Manadhar)","Thousands of families in Rukum District (western Nepal) leave their villages and flock the high altitude meadows in the Himalayas every summer in search of Yarsa Gumba (cordyceps). Due to the high demands of cordyceps in the Chinese market in recent years, the over-harvesting is likely to affect the region’s ecosystem. Stunningly shot, the documentary unravels stories of everyday hardships, struggles, and failures while paying tribute to human resilience, hope and conviction amidst harsh geography and climatic conditions.","Dipendra Bhandari has been involved in the field of documentary making and production since 1999. He has Diploma in Television Production from Academic of Audio Visual Arts and Sciences (AA-VAS). He has been working with major Television stations In Nepal such as Nepal Television and Kantipur Television. Journey to Yarsa is his first documentary film.","https://tnff-static.tnff.ca/tnff-2012/journey-to-yarsa/JourneyToYarsa_4.JPG",,"Previous Screening and Awards  Best Debut Film Award, Film South Asia 2011, Kathmandu, Nepal Audience Choice Award, Kathmandu International Mountain Film Festival 2011, Nepal"
74,"Saving Dolma","2012","Nepal","Documentary","2012",62,"Nepali with English Subtitles","Kesang Tseten","Kesang Tseten","This is the second documentary of prolific Kesang Tseten’s trio of films about Nepali migrant workers in the Arabian Gulf. The film follows the case of Dolma, a Nepali woman sentenced to death in Kuwait for supposed killing of a fellow domestic worker. In Kuwait, foreign domestic workers are vulnerable for abuse as labour laws do not cover domestic workspace. The film points to the condition of housemaids, and restrains from easy sentiment and resolution.","Kesang Tseten is an acclaimed Tibetan Nepali filmmaker based in Kathmandu. His other two films on Nepali migrant workers in the Arabian Gulf are In Search of the Riyal and The Desert Eats US. The former was screened at Busan International Film Festival, Leipzig International Documentary and Animation Festival and winner of Audience Choice Award at 2nd Toronto Nepali Film Festival. The latter was premiered in Leipzig. His other directing credits include Hami Kunako Manche (We Corner People) that won the Best Nepali Documentary at Kathmandu International Mountain Film Festival in 2006. Machhendranath: On the Road with the Red God won the Grand Prize at the Kendal Mountain Film Festival, UK, 2006. He has also written the scripts for the Nepali features Mukondo and Karma.","https://tnff-static.tnff.ca/tnff-2012/saving-dolma/SavingDolma.jpg",,"Previous Screening and Awards  Recipient of the Jan Vrijman Fund, premiered in International Film Festival of Amsterdam, 2010 Audience Choice Award, Kathmandu International Mountain Film Festival, 2010"
70,"Hanuman Airlines","2012","USA","Documentary","2011",29,"Nepali with English Subtitles","Pevec Hamilton","David Aruffat and Kimberly Phinney","This documentary follows Babu and Lakpa, two crazy but affable thrill seekers as they set out to make their first debut flight of Hanuman Airlines from top of the Mount Everest on a Paraglider. This is a film about faith, determination and living dreams. It is a story about flying Sherpas.","American filmmaker Hamilton Pevec has spent the last 10 years traveling the world, producing documentaries, developing film curriculum, teaching hands on production techniques and training locals. In 2009 he spent a year in India producing documentaries for the Dalai Lama's Archive and teaching the Buddhist monks and nuns filmmaking. He has also worked in South Korea as an art director for the Korean feature Lagoon and as a co-producer for the feature film Further Beyond. In the same year in New Zealand, he produced and shot a fivepart documentary series about an international spiritual organization called The Burning Question","https://tnff-static.tnff.ca/tnff-2012/hanuman-airlines/HanumanAirlines.JPG","https://tnff-static.tnff.ca/tnff-2012/hanuman-airlines/PevecHamilton2.jpg","Previous Screening and Awards  Coupe Icare – St. Hilary Film Festival, France, 2011 Paragliding Film Festival, Budapest, 2011 BANFF Mountain Film Festival & Tour, Banff, Canada, 2011/2012 Vancouver Mountain Film Festival, Vancouver, Canada, 2012 Nor Cal Free Flight Film Festival, San Francisco, USA, 2011"
78,"In Search of the Riyal","2011","Nepal","Documentary","2009",86,"Nepali with English Subtitles","Kesang Tseten","Kesang Tseten","In Search of Riyal is the first documentary of Kesang Tseten’s trilogy on Nepali migrant workers in the Arabian Gulf. Nepal has become a pipeline of cheap labour for the Gulf, emptying villages of its young men, who set out to escape their family woes and poverty for wages of US $5 to 7 a day in the alien and stultifying conditions of the Qatari desert. Disillusionment and occasional transformation convey the enormity of their journey. ","Kesang Tseten is a Nepali filmmaker of Tibetan origin, the director of In Search of Riyal; Saving Dolma; The Desert Eats Us; Yuddha Chitra (Frames of War); Hami Kunako Manche (We Corner People); Machhendranath: On the Road with the Red God; Listen to the Wind and We Homes Chaps. He has won many awards including the Best Nepali Documentary at Kathmandu International Mountain Film Festival, 2006 for We Corner People and Grand Prize at the Kendal Mountain Film Festival, UK, 2006 for Macchendranath. He has also written the script for Nepali features Mukondo and Karma","https://tnff-static.tnff.ca/tnff-2011/in-search-of-riyal/Riyal.jpg",,"Previous Screenings/Awards: •	Film South Asia, Kathmandu: Selected for FSA travelling showcase. •	Kathmandu International Mountain Film, 2009. •	Pusan International Film festival •	Leipzig International Documentary and Animation Festival "
79,"In Three Years","2011","Nepal","Documentary","2009",38,"Nepali with English Subtitles","Govinda Siwakoti","Govinda Siwakoti","In Three Years is an innovative documentary film that centres on the correspondence between Bikash and his father. Bikash is fourteen years old and lives with his two younger siblings, mother, grandmother and relatives in the suburbs of Kathmandu. His father lives in the US and has not returned to Nepal since he left. Bikash has been recording video of himself and his family and sending it to his father for the past three years. Focusing on a suburban middle class Hindu family, the film also brings forth the rapidly changing landscapes as Bikash comes of age.","Govinda Siwakoti is a young documentary filmmaker based in Kathmandu. His other films include SMS, Niyati (Fate), Democracy is ...., Think Ecologically, A Penny Full Smile, and Khoja (Search). His film Khoja (Search) was selected at the Work House Festival, 2009 in UK and at the BUDS Film Festival, 2010 in Kathmandu. He is also the founder of Onion Films, an organization providing network and platform for experimental and alternative filmmakers in Nepal. He studied Media Technology at Sheppard College in Kathmandu. He currently works in Samriddhi, The Prosperity Foundation, a public policy think tank. ","https://tnff-static.tnff.ca/tnff-2011/in-three-years/InThreeYears.jpg",,
